,Lactate,Malate,Fumarate,Biomass,CO2,R00268,R00405,R02740,R00351
0.5847953216374269,920.64736,533.9817,100.0,178.93136,0.0,44.660565,-44.660565,855.0,-44.660565
0.5841121495327103,923.37375,533.40164,100.0,179.00734,0.0,44.467215,-44.467215,856.0,-44.467215
0.5834305717619603,926.10014,532.82159,100.0,179.08332,0.0,44.273865,-44.273865,857.0,-44.273865
0.5827505827505828,928.82653,532.24154,100.0,179.1593,0.0,44.080515,-44.080515,858.0,-44.080515
0.5820721769499418,931.55292,531.66149,100.0,179.23528,0.0,43.887165,-43.887165,859.0,-43.887165
0.5813953488372093,934.27931,531.08144,100.0,179.31126,0.0,43.693815,-43.693815,860.0,-43.693815
0.5807200929152149,937.0057,530.50139,100.0,179.38724,0.0,43.500465,-43.500465,861.0,-43.500465
0.580046403712297,939.73209,529.92134,100.0,179.46322,0.0,43.307114,-43.307114,862.0,-43.307114
0.5793742757821553,942.45847,529.34129,100.0,179.5392,0.0,43.113764,-43.113764,863.0,-43.113764
0.5787037037037037,945.18486,528.76124,100.0,179.61518,0.0,42.920414,-42.920414,864.0,-42.920414
0.5780346820809249,947.91125,528.18119,100.0,179.69116,0.0,42.727064,-42.727064,865.0,-42.727064
0.5773672055427251,950.63764,527.60114,100.0,179.76714,0.0,42.533714,-42.533714,866.0,-42.533714
0.5767012687427913,953.36403,527.02109,100.0,179.84312,0.0,42.340364,-42.340364,867.0,-42.340364
0.576036866359447,956.09042,526.44104,100.0,179.9191,0.0,42.147014,-42.147014,868.0,-42.147014
0.5753739930955121,958.81681,525.86099,100.0,179.99507,0.0,41.953664,-41.953664,869.0,-41.953664
0.5747126436781609,961.5432,525.28094,100.0,180.07105,0.0,41.760314,-41.760314,870.0,-41.760314
0.574052812858783,964.26959,524.70089,100.0,180.14703,0.0,41.566964,-41.566964,871.0,-41.566964
0.573394495412844,966.99598,524.12084,100.0,180.22301,0.0,41.373614,-41.373614,872.0,-41.373614
0.572737686139748,969.72237,523.54079,100.0,180.29899,0.0,41.180264,-41.180264,873.0,-41.180264
0.5720823798627003,972.44876,522.96074,100.0,180.37497,0.0,40.986914,-40.986914,874.0,-40.986914
0.5714285714285714,975.17515,522.38069,100.0,180.45095,0.0,40.793563,-40.793563,875.0,-40.793563
0.5707762557077626,977.90154,521.80064,100.0,180.52693,0.0,40.600213,-40.600213,876.0,-40.600213
0.5701254275940707,980.62793,521.22059,100.0,180.60291,0.0,40.406863,-40.406863,877.0,-40.406863
0.5694760820045558,983.35432,520.64054,100.0,180.67889,0.0,40.213513,-40.213513,878.0,-40.213513
0.5688282138794084,986.08071,520.06049,100.0,180.75487,0.0,40.020163,-40.020163,879.0,-40.020163
0.5681818181818182,988.8071,519.48044,100.0,180.83085,0.0,39.826813,-39.826813,880.0,-39.826813
0.5675368898978433,991.53349,518.90039,100.0,180.90683,0.0,39.633463,-39.633463,881.0,-39.633463
0.5668934240362812,994.25988,518.32034,100.0,180.98281,0.0,39.440113,-39.440113,882.0,-39.440113
0.5662514156285391,996.98627,517.74029,100.0,181.05879,0.0,39.246763,-39.246763,883.0,-39.246763
0.5656108597285068,999.71265,517.16024,100.0,181.13476,0.0,39.053413,-39.053413,884.0,-39.053413
0.5649717514124294,1002.439,516.58019,100.0,181.21074,0.0,38.860063,-38.860063,885.0,-38.860063
0.5643340857787811,1005.1654,516.00014,100.0,181.28672,0.0,38.666713,-38.666713,886.0,-38.666713
0.5636978579481398,1007.8918,515.42009,100.0,181.3627,0.0,38.473363,-38.473363,887.0,-38.473363
0.5630630630630631,1010.6182,514.84004,100.0,181.43868,0.0,38.280012,-38.280012,888.0,-38.280012
0.562429696287964,1013.3446,514.25999,100.0,181.51466,0.0,38.086662,-38.086662,889.0,-38.086662
0.5617977528089888,1016.071,513.67994,100.0,181.59064,0.0,37.893312,-37.893312,890.0,-37.893312
0.5611672278338945,1018.7974,513.09989,100.0,181.66662,0.0,37.699962,-37.699962,891.0,-37.699962
0.5605381165919282,1021.5238,512.51984,100.0,181.7426,0.0,37.506612,-37.506612,892.0,-37.506612
0.5599104143337066,1024.2502,511.93979,100.0,181.81858,0.0,37.313262,-37.313262,893.0,-37.313262
0.5592841163310962,1026.9766,511.35974,100.0,181.89456,0.0,37.119912,-37.119912,894.0,-37.119912
0.5586592178770949,1029.7029,510.77969,100.0,181.97054,0.0,36.926562,-36.926562,895.0,-36.926562
0.5580357142857143,1032.4293,510.19964,100.0,182.04652,0.0,36.733212,-36.733212,896.0,-36.733212
0.5574136008918618,1035.1557,509.61959,100.0,182.1225,0.0,36.539862,-36.539862,897.0,-36.539862
0.5567928730512249,1037.8821,509.03953,100.0,182.19848,0.0,36.346512,-36.346512,898.0,-36.346512
0.5561735261401557,1040.6085,508.45948,100.0,182.27446,0.0,36.153162,-36.153162,899.0,-36.153162
0.5555555555555556,1043.3349,507.87943,100.0,182.35043,0.0,35.959811,-35.959811,900.0,-35.959811
0.5549389567147613,1046.0613,507.29938,100.0,182.42641,0.0,35.766461,-35.766461,901.0,-35.766461
0.5543237250554324,1048.7877,506.71933,100.0,182.50239,0.0,35.573111,-35.573111,902.0,-35.573111
0.5537098560354374,1051.5141,506.13928,100.0,182.57837,0.0,35.379761,-35.379761,903.0,-35.379761
0.5530973451327433,1054.2404,505.55923,100.0,182.65435,0.0,35.186411,-35.186411,904.0,-35.186411
0.5524861878453039,1056.9668,504.97918,100.0,182.73033,0.0,34.993061,-34.993061,905.0,-34.993061
0.5518763796909493,1059.6932,504.39913,100.0,182.80631,0.0,34.799711,-34.799711,906.0,-34.799711
0.5512679162072768,1062.4196,503.81908,100.0,182.88229,0.0,34.606361,-34.606361,907.0,-34.606361
0.5506607929515418,1065.146,503.23903,100.0,182.95827,0.0,34.413011,-34.413011,908.0,-34.413011
0.5500550055005501,1067.8724,502.65898,100.0,183.03425,0.0,34.219661,-34.219661,909.0,-34.219661
0.5494505494505495,1070.5988,502.07893,100.0,183.11023,0.0,34.026311,-34.026311,910.0,-34.026311
0.5488474204171241,1073.3252,501.49888,100.0,183.18621,0.0,33.832961,-33.832961,911.0,-33.832961
0.5482456140350878,1076.0516,500.91883,100.0,183.26219,0.0,33.639611,-33.639611,912.0,-33.639611
0.547645125958379,1078.778,500.33878,100.0,183.33817,0.0,33.44626,-33.44626,913.0,-33.44626
0.5470459518599562,1081.5043,499.75873,100.0,183.41415,0.0,33.25291,-33.25291,914.0,-33.25291
0.546448087431694,1084.2307,499.17868,100.0,183.49012,0.0,33.05956,-33.05956,915.0,-33.05956
0.5458515283842795,1086.9571,498.59863,100.0,183.5661,0.0,32.86621,-32.86621,916.0,-32.86621
0.5452562704471101,1089.6835,498.01858,100.0,183.64208,0.0,32.67286,-32.67286,917.0,-32.67286
0.5446623093681917,1092.4099,497.43853,100.0,183.71806,0.0,32.47951,-32.47951,918.0,-32.47951
0.544069640914037,1095.1363,496.85848,100.0,183.79404,0.0,32.28616,-32.28616,919.0,-32.28616
0.5434782608695652,1097.8627,496.27843,100.0,183.87002,0.0,32.09281,-32.09281,920.0,-32.09281
0.5428881650380022,1100.5891,495.69838,100.0,183.946,0.0,31.89946,-31.89946,921.0,-31.89946
0.5422993492407809,1103.3155,495.11833,100.0,184.02198,0.0,31.70611,-31.70611,922.0,-31.70611
0.5417118093174431,1106.0418,494.53828,100.0,184.09796,0.0,31.51276,-31.51276,923.0,-31.51276
0.5411255411255411,1108.7682,493.95823,100.0,184.17394,0.0,31.31941,-31.31941,924.0,-31.31941
0.5405405405405406,1111.4946,493.37818,100.0,184.24992,0.0,31.12606,-31.12606,925.0,-31.12606
0.5399568034557235,1114.221,492.79813,100.0,184.3259,0.0,30.932709,-30.932709,926.0,-30.932709
0.5393743257820928,1116.9474,492.21808,100.0,184.40188,0.0,30.739359,-30.739359,927.0,-30.739359
0.5387931034482759,1119.6738,491.63803,100.0,184.47786,0.0,30.546009,-30.546009,928.0,-30.546009
0.5382131324004306,1122.4002,491.05798,100.0,184.55384,0.0,30.352659,-30.352659,929.0,-30.352659
0.5376344086021505,1125.1266,490.47793,100.0,184.62981,0.0,30.159309,-30.159309,930.0,-30.159309
0.5370569280343717,1127.853,489.89788,100.0,184.70579,0.0,29.965959,-29.965959,931.0,-29.965959
0.5364806866952789,1130.5794,489.31783,100.0,184.78177,0.0,29.772609,-29.772609,932.0,-29.772609
0.5359056806002144,1133.3057,488.73778,100.0,184.85775,0.0,29.579259,-29.579259,933.0,-29.579259
0.5353319057815846,1136.0321,488.15773,100.0,184.93373,0.0,29.385909,-29.385909,934.0,-29.385909
0.5347593582887701,1138.7585,487.57768,100.0,185.00971,0.0,29.192559,-29.192559,935.0,-29.192559
0.5341880341880342,1141.4849,486.99763,100.0,185.08569,0.0,28.999209,-28.999209,936.0,-28.999209
0.5336179295624333,1144.2113,486.41758,100.0,185.16167,0.0,28.805859,-28.805859,937.0,-28.805859
0.5330490405117271,1146.9377,485.83753,100.0,185.23765,0.0,28.612508,-28.612508,938.0,-28.612508
0.5324813631522897,1149.6641,485.25748,100.0,185.31363,0.0,28.419158,-28.419158,939.0,-28.419158
0.5319148936170213,1152.3905,484.67743,100.0,185.38961,0.0,28.225808,-28.225808,940.0,-28.225808
0.5313496280552603,1155.1169,484.09737,100.0,185.46559,0.0,28.032458,-28.032458,941.0,-28.032458
0.5307855626326964,1157.8432,483.51732,100.0,185.54157,0.0,27.839108,-27.839108,942.0,-27.839108
0.5302226935312832,1160.5696,482.93727,100.0,185.61755,0.0,27.645758,-27.645758,943.0,-27.645758
0.5296610169491526,1163.296,482.35722,100.0,185.69353,0.0,27.452408,-27.452408,944.0,-27.452408
